NumItemsInCart,CartTotalAmount,TimeSpentOnSiteMinutes,HasCouponApplied,IsReturningCustomer,device_encoded,weekday,abandon_label
3,19.88,11.27,0.0,0.0,1,0,1
7,38.97,6.94,0.0,0.0,2,1,0
1,64.37,10.76,0.0,0.0,1,2,0
5,20.27,9.09,0.0,0.0,1,3,1
0,68.97,7.88,0.0,0.0,1,4,1
1,43.13,8.98,0.0,0.0,0,5,1
1,37.08,3.71,0.0,0.0,0,6,1
5,152.27,6.77,0.0,0.0,0,0,1
7,87.86,10.41,0.0,0.0,0,1,1
4,63.9,4.02,0.0,0.0,2,2,0
3,75.9,9.77,0.0,0.0,2,3,1
2,19.66,10.59,0.0,0.0,2,4,1
3,145.99,6.06,0.0,0.0,0,5,1
2,71.68,11.99,0.0,0.0,2,6,1
2,32.89,10.44,0.0,0.0,0,0,1
2,59.99,12.14,0.0,0.0,0,1,1
2,119.77,9.1,0.0,0.0,1,2,1
1,90.15,6.76,0.0,0.0,1,3,1
3,67.48,11.51,0.0,0.0,0,4,1
3,96.09,8.04,0.0,0.0,1,5,1
7,36.15,10.82,0.0,0.0,1,6,1
3,86.93,6.65,0.0,0.0,1,0,0
5,15.54,6.37,0.0,0.0,1,1,0
4,45.24,5.77,0.0,0.0,2,2,0
5,73.59,12.25,0.0,0.0,1,3,1
5,92.7,9.96,0.0,0.0,0,4,1
6,19.81,3.56,0.0,0.0,1,5,0
1,58.02,7.07,0.0,0.0,1,6,1
2,56.67,8.67,0.0,0.0,2,0,1
3,5.69,12.54,0.0,0.0,2,1,1
3,73.21,7.15,0.0,0.0,2,2,1
0,28.55,11.18,0.0,0.0,1,3,1
1,42.43,13.09,0.0,0.0,0,4,0
5,66.3,4.28,0.0,0.0,2,5,1
3,44.59,8.19,0.0,0.0,1,6,1
5,17.48,6.06,0.0,0.0,1,0,1
3,31.51,12.38,0.0,0.0,1,1,0
2,68.79,9.72,0.0,0.0,2,2,1
6,23.17,6.7,0.0,0.0,1,3,0
5,66.3,5.08,0.0,0.0,2,4,1
0,62.17,6.13,0.0,0.0,1,5,1
2,44.36,5.17,0.0,0.0,0,6,0
4,81.39,6.33,0.0,0.0,0,0,1
0,97.57,6.14,0.0,0.0,1,1,1
3,40.45,9.63,0.0,0.0,2,2,0
1,34.43,5.63,0.0,0.0,1,3,1
1,37.36,9.52,0.0,0.0,0,4,1
1,53.34,5.97,0.0,0.0,1,5,1
2,71.76,4.47,0.0,0.0,2,6,1
6,158.79,7.26,0.0,0.0,2,0,1
4,25.57,6.12,0.0,0.0,2,1,0
1,18.87,4.55,0.0,0.0,2,2,1
3,18.32,6.16,0.0,0.0,0,3,0
3,47.56,12.75,0.0,0.0,2,4,1
6,46.24,6.77,0.0,0.0,2,5,1
0,38.61,8.88,0.0,0.0,0,6,0
3,114.41,5.96,0.0,0.0,2,0,0
1,112.81,10.35,0.0,0.0,0,1,1
3,91.1,4.06,0.0,0.0,2,2,1
2,40.18,11.44,0.0,0.0,2,3,0
6,63.77,10.75,0.0,0.0,2,4,1
3,82.6,7.65,0.0,0.0,2,5,0
2,161.06,12.84,0.0,0.0,1,6,1
4,49.15,10.41,0.0,0.0,1,0,0
6,55.64,15.05,0.0,0.0,2,1,1
2,30.97,10.32,0.0,0.0,2,2,1
2,118.4,4.72,0.0,0.0,2,3,1
2,118.92,6.08,0.0,0.0,1,4,1
3,54.35,10.76,0.0,0.0,2,5,0
5,17.96,3.53,0.0,0.0,0,6,0
4,35.62,7.81,0.0,0.0,1,0,1
0,146.84,0.0,0.0,0.0,1,1,1
1,23.12,10.82,0.0,0.0,1,2,0
5,64.62,7.67,0.0,0.0,2,3,1
1,76.22,6.71,0.0,0.0,0,4,0
3,17.23,7.76,0.0,0.0,1,5,1
4,22.7,5.87,0.0,0.0,0,6,1
1,57.98,4.71,0.0,0.0,0,0,0
2,65.76,8.14,0.0,0.0,0,1,1
4,35.07,6.76,0.0,0.0,2,2,1
5,54.58,5.03,0.0,0.0,2,3,1
2,100.76,13.71,0.0,0.0,2,4,1
4,160.7,7.71,0.0,0.0,1,5,0
1,7.08,6.72,0.0,0.0,1,6,1
2,114.2,7.88,0.0,0.0,0,0,1
3,22.79,7.72,0.0,0.0,1,1,1
3,56.18,7.37,0.0,0.0,2,2,1
1,87.99,3.73,0.0,0.0,2,3,1
3,8.66,11.98,0.0,0.0,2,4,1
2,28.77,5.54,0.0,0.0,2,5,1
3,74.86,12.76,0.0,0.0,0,6,0
6,39.75,4.48,0.0,0.0,1,0,0
4,41.94,10.76,0.0,0.0,2,1,1
4,18.8,11.11,0.0,0.0,0,2,1
5,21.36,8.23,0.0,0.0,1,3,1
2,24.79,2.66,0.0,0.0,0,4,1
3,93.44,8.33,0.0,0.0,2,5,1
1,45.84,11.93,0.0,0.0,2,6,0
2,14.27,3.87,0.0,0.0,2,0,0
4,79.9,6.85,0.0,0.0,1,1,1
4,95.65,5.22,0.0,0.0,2,2,1
6,7.6,9.6,0.0,0.0,1,3,1
4,107.67,12.91,0.0,0.0,0,4,1
4,17.26,7.98,0.0,0.0,1,5,1
2,94.22,5.8,0.0,0.0,0,6,1
2,77.15,13.67,0.0,0.0,1,0,1
2,34.86,8.68,0.0,0.0,2,1,1
3,6.99,7.91,0.0,0.0,2,2,0
7,71.0,7.38,0.0,0.0,0,3,1
3,48.32,4.67,0.0,0.0,1,4,1
3,90.26,10.07,0.0,0.0,1,5,0
4,53.85,10.72,0.0,0.0,0,6,1
2,46.89,7.2,0.0,0.0,1,0,1
1,64.77,10.1,0.0,0.0,1,1,1
2,50.58,1.66,0.0,0.0,0,2,1
6,113.37,7.2,0.0,0.0,0,3,1
1,41.42,6.14,0.0,0.0,0,4,1
1,95.14,8.57,0.0,0.0,1,5,1
0,72.56,4.66,0.0,0.0,0,6,0
3,58.56,2.92,0.0,0.0,0,0,1
1,9.49,7.13,0.0,0.0,0,1,1
4,45.27,7.76,0.0,0.0,0,2,1
2,15.97,11.61,0.0,0.0,2,3,1
2,31.92,9.6,0.0,0.0,2,4,0
2,30.08,10.12,0.0,0.0,2,5,0
5,96.92,2.23,0.0,0.0,0,6,1
3,51.33,11.26,0.0,0.0,1,0,1
5,103.83,10.93,0.0,0.0,2,1,1
4,14.94,9.46,0.0,0.0,0,2,1
1,42.69,0.02,0.0,0.0,2,3,0
3,181.1,8.31,0.0,0.0,2,4,0
0,61.09,6.22,0.0,0.0,0,5,1
2,27.56,6.9,0.0,0.0,0,6,1
4,20.42,5.69,0.0,0.0,2,0,1
2,81.56,9.06,0.0,0.0,0,1,0
2,45.55,4.41,0.0,0.0,2,2,1
5,96.5,8.31,0.0,0.0,2,3,1
3,11.49,11.89,0.0,0.0,2,4,1
2,1.1,6.4,0.0,0.0,2,5,1
0,38.15,6.77,0.0,0.0,1,6,1
4,45.92,4.22,0.0,0.0,1,0,1
2,13.94,10.42,0.0,0.0,0,1,0
7,103.91,5.18,0.0,0.0,1,2,0
4,69.5,5.99,0.0,0.0,1,3,0
3,98.8,10.24,0.0,0.0,0,4,0
2,99.41,9.3,0.0,0.0,2,5,1
1,16.13,3.01,0.0,0.0,1,6,1
3,60.99,9.62,0.0,0.0,1,0,0
5,76.59,7.21,0.0,0.0,1,1,0
1,96.14,7.68,0.0,0.0,1,2,1
6,132.78,12.37,0.0,0.0,2,3,1
1,120.41,10.56,0.0,0.0,0,4,1
0,16.72,11.65,0.0,0.0,1,5,1
6,51.71,5.11,0.0,0.0,1,6,0
4,41.63,12.42,0.0,0.0,1,0,1
2,25.92,5.63,0.0,0.0,1,1,1
5,36.08,5.84,0.0,0.0,0,2,1
3,128.44,7.71,0.0,0.0,2,3,1
3,60.87,9.63,0.0,0.0,0,4,1
2,5.44,11.76,0.0,0.0,1,5,1
1,9.87,7.85,0.0,0.0,1,6,1
3,39.77,13.25,0.0,0.0,0,0,1
4,167.41,14.2,0.0,0.0,2,1,1
4,15.56,4.47,0.0,0.0,2,2,1
6,94.27,12.05,0.0,0.0,2,3,0
1,54.63,8.38,0.0,0.0,2,4,1
2,79.9,11.06,0.0,0.0,0,5,0
2,83.24,4.79,0.0,0.0,0,6,1
6,161.12,11.71,0.0,0.0,2,0,0
3,89.23,6.37,0.0,0.0,0,1,0
4,42.24,11.33,0.0,0.0,0,2,1
3,31.71,7.87,0.0,0.0,1,3,1
3,135.79,7.62,0.0,0.0,0,4,1
5,36.64,8.0,0.0,0.0,0,5,0
2,62.84,10.24,0.0,0.0,2,6,1
4,13.38,8.0,0.0,0.0,0,0,0
3,15.02,9.81,0.0,0.0,2,1,1
4,52.16,8.02,0.0,0.0,1,2,1
2,15.04,4.36,0.0,0.0,1,3,0
3,60.4,8.97,0.0,0.0,0,4,1
0,14.73,9.25,0.0,0.0,0,5,0
5,91.13,3.75,0.0,0.0,2,6,0
3,37.69,7.03,0.0,0.0,1,0,1
3,81.78,10.13,0.0,0.0,2,1,1
2,79.83,8.4,0.0,0.0,0,2,1
1,75.14,9.24,0.0,0.0,1,3,0
6,65.14,6.77,0.0,0.0,0,4,0
2,63.7,6.01,0.0,0.0,1,5,1
5,40.04,8.98,0.0,0.0,2,6,1
5,47.37,0.0,0.0,0.0,0,0,1
1,135.9,9.48,0.0,0.0,0,1,1
7,95.87,11.1,0.0,0.0,1,2,1
4,47.61,10.15,0.0,0.0,2,3,0
3,23.93,8.03,0.0,0.0,1,4,1
6,22.78,11.34,0.0,0.0,1,5,1
5,58.66,11.28,0.0,0.0,1,6,1
3,93.09,3.52,0.0,0.0,0,0,0
2,78.83,6.83,0.0,0.0,2,1,1
1,338.77,8.3,0.0,0.0,2,2,1
3,16.8,8.53,0.0,0.0,2,3,1
1,25.87,9.62,0.0,0.0,1,4,1
2,108.06,9.55,0.0,0.0,2,5,1
2,32.23,8.49,0.0,0.0,2,6,1
2,34.84,9.93,0.0,0.0,0,0,1
2,166.63,7.47,0.0,0.0,0,1,1
0,82.8,12.15,0.0,0.0,0,2,1
3,75.74,13.54,0.0,0.0,1,3,1
7,8.61,11.8,0.0,0.0,0,4,1
1,58.0,10.18,0.0,0.0,2,5,0
8,28.07,9.08,0.0,0.0,0,6,1
3,32.24,7.88,0.0,0.0,1,0,1
5,130.16,10.02,0.0,0.0,0,1,1
0,23.28,8.78,0.0,0.0,2,2,1
7,48.46,11.27,0.0,0.0,0,3,1
4,59.67,6.69,0.0,0.0,0,4,1
4,37.57,11.37,0.0,0.0,0,5,1
3,22.39,9.18,0.0,0.0,1,6,1
2,56.61,9.75,0.0,0.0,1,0,1
3,56.59,7.27,0.0,0.0,1,1,1
1,70.35,7.86,0.0,0.0,1,2,0
2,92.84,10.41,0.0,0.0,1,3,0
5,27.87,12.26,0.0,0.0,0,4,1
2,20.65,2.36,0.0,0.0,0,5,0
2,52.69,7.95,0.0,0.0,1,6,1
5,22.93,3.71,0.0,0.0,1,0,1
0,84.09,7.19,0.0,0.0,0,1,1
3,42.43,10.39,0.0,0.0,2,2,0
1,124.4,10.2,0.0,0.0,0,3,1
2,29.25,12.22,0.0,0.0,1,4,0
2,57.22,8.68,0.0,0.0,0,5,1
2,35.16,2.91,0.0,0.0,1,6,1
2,17.14,8.54,0.0,0.0,0,0,1
2,35.71,11.44,0.0,0.0,0,1,1
1,27.67,11.05,0.0,0.0,0,2,1
4,22.24,10.18,0.0,0.0,2,3,1
3,10.82,7.18,0.0,0.0,0,4,0
1,91.59,11.95,0.0,0.0,0,5,0
3,37.2,8.41,0.0,0.0,2,6,0
0,335.17,3.96,0.0,0.0,0,0,0
1,68.09,6.36,0.0,0.0,2,1,1
2,22.55,9.2,0.0,0.0,2,2,1
2,47.62,4.72,0.0,0.0,2,3,0
2,38.85,6.33,0.0,0.0,0,4,0
3,36.3,5.25,0.0,0.0,1,5,1
1,62.52,9.11,0.0,0.0,0,6,1
2,44.06,6.02,0.0,0.0,1,0,0
6,65.24,9.9,0.0,0.0,1,1,0
4,35.07,8.1,0.0,0.0,2,2,1
4,17.18,1.71,0.0,0.0,2,3,0
3,53.35,7.85,0.0,0.0,2,4,0
3,32.53,5.16,0.0,0.0,2,5,1
3,104.76,9.68,0.0,0.0,0,6,1
4,50.38,6.63,0.0,0.0,0,0,1
2,15.56,10.87,0.0,0.0,1,1,1
5,19.08,11.75,0.0,0.0,0,2,1
3,79.31,5.87,0.0,0.0,0,3,0
3,10.06,10.9,0.0,0.0,1,4,1
6,112.83,5.44,0.0,0.0,0,5,1
2,9.66,7.71,0.0,0.0,0,6,1
4,38.44,7.4,0.0,0.0,2,0,0
3,153.34,6.49,0.0,0.0,2,1,1
0,76.79,9.09,0.0,0.0,1,2,0
3,68.24,11.6,0.0,0.0,2,3,0
4,18.31,9.39,0.0,0.0,0,4,0
2,139.09,7.77,0.0,0.0,2,5,0
2,69.55,3.95,0.0,0.0,2,6,0
4,151.15,0.47,0.0,0.0,1,0,1
4,23.05,7.06,0.0,0.0,0,1,0
1,32.3,3.08,0.0,0.0,1,2,0
4,17.09,4.62,0.0,0.0,0,3,1
4,29.35,8.69,0.0,0.0,0,4,0
2,30.65,4.68,0.0,0.0,0,5,0
1,88.64,5.97,0.0,0.0,2,6,1
5,42.07,8.74,0.0,0.0,1,0,1
3,71.45,8.78,0.0,0.0,0,1,1
5,62.72,6.85,0.0,0.0,2,2,0
3,14.0,3.41,0.0,0.0,1,3,1
1,65.3,6.75,0.0,0.0,2,4,0
2,68.92,8.42,0.0,0.0,2,5,1
1,64.33,8.09,0.0,0.0,0,6,1
3,41.45,11.08,0.0,0.0,1,0,1
3,148.91,6.45,0.0,0.0,2,1,1
7,100.88,3.89,0.0,0.0,2,2,1
1,21.62,7.05,0.0,0.0,2,3,0
3,156.37,6.89,0.0,0.0,2,4,1
2,50.34,8.34,0.0,0.0,0,5,1
1,40.56,12.02,0.0,0.0,0,6,0
2,19.71,4.71,0.0,0.0,1,0,1
2,47.69,9.01,0.0,0.0,2,1,0
4,78.63,9.26,0.0,0.0,0,2,1
4,38.86,7.33,0.0,0.0,1,3,1
3,76.09,8.18,0.0,0.0,1,4,1
4,135.38,7.87,0.0,0.0,0,5,1
4,127.52,8.11,0.0,0.0,0,6,1
1,44.52,14.35,0.0,0.0,2,0,1
1,67.71,9.55,0.0,0.0,0,1,1
3,50.58,5.09,0.0,0.0,0,2,1
3,87.31,8.23,0.0,0.0,0,3,1
4,75.45,15.6,0.0,0.0,1,4,0
2,44.31,7.49,0.0,0.0,0,5,1
4,60.71,0.0,0.0,0.0,1,6,0
4,68.17,5.87,0.0,0.0,1,0,0
6,128.64,7.36,0.0,0.0,0,1,1
3,49.87,7.47,0.0,0.0,1,2,0
3,81.45,12.57,0.0,0.0,2,3,0
3,41.82,9.43,0.0,0.0,2,4,1
3,59.45,6.41,0.0,0.0,1,5,1
4,45.62,9.24,0.0,0.0,0,6,1
1,23.68,7.21,0.0,0.0,0,0,1
4,14.02,7.26,0.0,0.0,1,1,1
4,38.53,12.26,0.0,0.0,0,2,1
4,44.87,12.98,0.0,0.0,1,3,1
2,66.73,9.63,0.0,0.0,2,4,1
4,91.43,6.18,0.0,0.0,1,5,1
1,27.4,12.98,0.0,0.0,1,6,1
1,37.86,9.38,0.0,0.0,2,0,1
3,79.02,8.6,0.0,0.0,2,1,1
6,52.59,5.94,0.0,0.0,1,2,1
6,23.32,7.55,0.0,0.0,2,3,0
2,57.05,14.87,0.0,0.0,2,4,0
0,24.81,2.25,0.0,0.0,0,5,1
3,76.41,16.48,0.0,0.0,2,6,1
2,150.53,13.03,0.0,0.0,2,0,1
2,80.31,12.42,0.0,0.0,1,1,1
3,113.75,9.26,0.0,0.0,2,2,0
5,16.36,6.59,0.0,0.0,1,3,1
2,61.24,6.48,0.0,0.0,0,4,1
2,79.51,4.16,0.0,0.0,1,5,0
2,15.1,7.14,0.0,0.0,1,6,1
2,60.13,7.38,0.0,0.0,0,0,1
4,61.5,9.5,0.0,0.0,0,1,1
4,14.29,4.13,0.0,0.0,2,2,0
4,51.99,5.08,0.0,0.0,1,3,0
3,67.3,4.19,0.0,0.0,1,4,1
2,80.04,9.02,0.0,0.0,1,5,1
0,18.15,10.01,0.0,0.0,0,6,1
1,8.5,11.95,0.0,0.0,1,0,1
2,60.55,5.54,0.0,0.0,2,1,0
3,39.81,7.31,0.0,0.0,0,2,1
2,114.41,5.2,0.0,0.0,1,3,1
4,185.86,5.43,0.0,0.0,0,4,1
6,83.8,9.4,0.0,0.0,0,5,0
5,139.35,16.01,0.0,0.0,0,6,1
1,32.23,6.41,0.0,0.0,1,0,1
2,82.12,2.97,0.0,0.0,1,1,1
4,29.35,13.81,0.0,0.0,2,2,1
1,88.19,2.98,0.0,0.0,0,3,1
2,70.35,6.96,0.0,0.0,1,4,0
2,91.29,8.12,0.0,0.0,1,5,1
1,22.89,10.95,0.0,0.0,2,6,0
8,80.72,12.16,0.0,0.0,1,0,0
0,109.01,7.26,0.0,0.0,1,1,1
2,67.99,13.76,0.0,0.0,1,2,1
3,60.09,7.34,0.0,0.0,0,3,0
2,34.48,4.01,0.0,0.0,2,4,1
3,248.79,7.8,0.0,0.0,2,5,1
4,59.22,7.21,0.0,0.0,2,6,0
1,54.78,6.62,0.0,0.0,1,0,1
1,50.74,10.9,0.0,0.0,1,1,1
3,37.96,3.42,0.0,0.0,1,2,0
4,83.49,9.76,0.0,0.0,0,3,1
3,93.95,8.19,0.0,0.0,0,4,1
1,85.25,4.66,0.0,0.0,2,5,1
5,176.12,8.46,0.0,0.0,0,6,1
2,20.71,12.57,0.0,0.0,0,0,1
2,53.62,9.88,0.0,0.0,1,1,1
1,10.84,6.28,0.0,0.0,1,2,1
1,49.2,10.53,0.0,0.0,2,3,1
4,88.0,4.11,0.0,0.0,1,4,0
5,22.85,9.38,0.0,0.0,1,5,1
3,15.81,12.96,0.0,0.0,0,6,1
4,14.15,4.22,0.0,0.0,2,0,1
1,14.2,10.97,0.0,0.0,0,1,1
1,96.33,4.85,0.0,0.0,2,2,0
6,19.19,7.87,0.0,0.0,2,3,0
7,90.4,3.4,0.0,0.0,1,4,1
2,42.3,11.47,0.0,0.0,0,5,1
10,25.9,4.62,0.0,0.0,0,6,1
7,61.34,7.21,0.0,0.0,1,0,1
2,48.2,11.75,0.0,0.0,2,1,0
3,33.31,9.64,0.0,0.0,2,2,1
1,9.56,10.75,0.0,0.0,2,3,0
1,29.24,11.08,0.0,0.0,2,4,0
2,38.05,9.21,0.0,0.0,1,5,0
5,49.99,13.81,0.0,0.0,2,6,0
4,53.35,9.68,0.0,0.0,0,0,1
3,29.77,7.54,0.0,0.0,2,1,0
0,63.72,7.1,0.0,0.0,2,2,1
2,80.07,7.03,0.0,0.0,2,3,1
2,131.25,7.81,0.0,0.0,1,4,1
4,91.68,10.81,0.0,0.0,2,5,0
3,12.4,3.99,0.0,0.0,1,6,1
5,94.52,2.26,0.0,0.0,0,0,1
5,124.75,2.58,0.0,0.0,2,1,1
6,146.24,5.21,0.0,0.0,2,2,1
4,17.73,8.11,0.0,0.0,0,3,1
1,43.48,12.13,0.0,0.0,2,4,1
3,11.98,8.03,0.0,0.0,2,5,1
9,43.15,8.79,0.0,0.0,1,6,0
2,26.73,9.71,0.0,0.0,1,0,0
3,56.52,10.22,0.0,0.0,0,1,0
1,82.01,11.99,0.0,0.0,1,2,0
4,45.41,6.63,0.0,0.0,1,3,0
2,191.78,6.8,0.0,0.0,0,4,0
5,76.4,6.6,0.0,0.0,0,5,1
2,75.84,12.45,0.0,0.0,2,6,1
2,80.44,10.5,0.0,0.0,2,0,1
9,14.7,8.44,0.0,0.0,2,1,1
2,82.16,14.68,0.0,0.0,2,2,0
6,27.88,6.98,0.0,0.0,1,3,1
2,72.61,5.09,0.0,0.0,1,4,1
5,51.78,3.91,0.0,0.0,0,5,0
1,45.26,9.57,0.0,0.0,0,6,1
3,27.71,4.19,0.0,0.0,1,0,1
3,38.73,9.98,0.0,0.0,2,1,1
2,47.32,7.13,0.0,0.0,2,2,0
4,30.79,6.01,0.0,0.0,2,3,0
3,9.0,10.48,0.0,0.0,2,4,1
5,83.61,6.19,0.0,0.0,0,5,1
5,30.19,5.79,0.0,0.0,1,6,1
6,38.93,7.92,0.0,0.0,0,0,1
1,45.22,6.24,0.0,0.0,1,1,1
3,148.92,10.4,0.0,0.0,2,2,1
3,87.45,12.25,0.0,0.0,0,3,1
0,5.95,14.94,0.0,0.0,1,4,0
1,101.78,6.68,0.0,0.0,1,5,0
1,10.57,6.06,0.0,0.0,1,6,1
1,63.54,3.76,0.0,0.0,1,0,0
2,70.03,9.15,0.0,0.0,2,1,1
2,19.59,11.78,0.0,0.0,2,2,0
3,27.33,4.19,0.0,0.0,1,3,1
3,33.17,3.61,0.0,0.0,1,4,1
1,29.72,16.67,0.0,0.0,1,5,1
4,15.51,4.09,0.0,0.0,2,6,0
0,74.36,5.89,0.0,0.0,0,0,1
4,16.69,1.22,0.0,0.0,1,1,1
2,37.63,0.0,0.0,0.0,0,2,0
2,32.78,7.37,0.0,0.0,2,3,0
0,34.18,11.89,0.0,0.0,2,4,1
5,41.45,7.96,0.0,0.0,2,5,0
3,48.39,1.65,0.0,0.0,2,6,0
4,0.82,7.8,0.0,0.0,2,0,1
2,18.67,2.95,0.0,0.0,0,1,1
2,104.54,4.85,0.0,0.0,0,2,0
1,78.96,8.24,0.0,0.0,0,3,1
5,5.57,7.53,0.0,0.0,0,4,1
4,23.13,8.72,0.0,0.0,1,5,1
3,43.29,11.15,0.0,0.0,2,6,0
3,18.38,7.86,0.0,0.0,0,0,1
4,44.23,5.68,0.0,0.0,0,1,1
3,20.77,9.7,0.0,0.0,1,2,1
3,97.51,2.95,0.0,0.0,1,3,1
6,83.79,8.16,0.0,0.0,2,4,0
4,129.23,11.88,0.0,0.0,2,5,1
6,77.19,5.91,0.0,0.0,1,6,1
4,67.94,6.18,0.0,0.0,1,0,0
4,19.28,13.57,0.0,0.0,1,1,1
2,26.86,8.68,0.0,0.0,2,2,0
4,71.68,8.31,0.0,0.0,1,3,1
3,32.91,8.82,0.0,0.0,0,4,1
1,81.2,5.2,0.0,0.0,2,5,1
2,13.17,11.45,0.0,0.0,2,6,1
2,52.05,12.67,0.0,0.0,0,0,0
8,45.61,7.15,0.0,0.0,0,1,1
1,24.68,9.22,0.0,0.0,2,2,0
5,48.95,10.89,0.0,0.0,2,3,1
4,18.5,11.03,0.0,0.0,1,4,1
2,44.52,11.44,0.0,0.0,1,5,1
1,12.04,3.57,0.0,0.0,0,6,1
6,27.5,10.03,0.0,0.0,0,0,0
1,106.16,12.6,0.0,0.0,0,1,1
4,104.31,9.77,0.0,0.0,0,2,1
1,42.07,12.63,0.0,0.0,1,3,1
2,56.91,7.98,0.0,0.0,2,4,1
5,122.16,9.15,0.0,0.0,1,5,1
2,40.0,7.89,0.0,0.0,0,6,0
2,14.23,9.61,0.0,0.0,1,0,0
3,63.08,10.38,0.0,0.0,0,1,0
5,34.51,4.45,0.0,0.0,1,2,1
7,117.66,8.22,0.0,0.0,2,3,1
6,23.79,8.08,0.0,0.0,0,4,1
4,29.06,6.37,0.0,0.0,1,5,1
0,53.89,8.96,0.0,0.0,0,6,0
4,106.43,5.37,0.0,0.0,2,0,1
2,80.5,5.35,0.0,0.0,0,1,0
5,54.63,6.07,0.0,0.0,2,2,1
5,76.99,4.28,0.0,0.0,1,3,1
2,153.58,5.86,0.0,0.0,2,4,0
1,45.44,13.45,0.0,0.0,0,5,1
3,16.35,4.66,0.0,0.0,1,6,1
2,53.6,5.29,0.0,0.0,0,0,1
1,117.99,8.39,0.0,0.0,0,1,0
0,23.42,4.85,0.0,0.0,1,2,0
4,18.84,5.29,0.0,0.0,2,3,1
1,92.28,4.36,0.0,0.0,2,4,0
3,18.97,8.04,0.0,0.0,1,5,0
3,65.06,7.3,0.0,0.0,1,6,1
7,43.65,9.34,0.0,0.0,0,0,1
3,76.37,8.62,0.0,0.0,0,1,0
3,94.57,11.48,0.0,0.0,1,2,1
4,23.66,6.4,0.0,0.0,1,3,1
3,19.43,4.49,0.0,0.0,0,4,0
3,100.08,5.44,0.0,0.0,0,5,1
3,66.19,13.42,0.0,0.0,2,6,1
3,32.38,2.01,0.0,0.0,1,0,1
2,5.08,11.34,0.0,0.0,0,1,1
1,13.75,11.31,0.0,0.0,2,2,1
1,62.45,8.8,0.0,0.0,0,3,0
1,41.61,5.27,0.0,0.0,1,4,1
1,100.04,9.58,0.0,0.0,2,5,0
2,97.33,5.53,0.0,0.0,0,6,1
6,31.11,6.54,0.0,0.0,1,0,0
5,55.63,8.67,0.0,0.0,1,1,0
3,86.79,6.49,0.0,0.0,1,2,1
7,35.32,4.7,0.0,0.0,1,3,1
4,102.75,7.42,0.0,0.0,2,4,1
4,121.87,9.5,0.0,0.0,0,5,1
2,68.44,11.43,0.0,0.0,0,6,1
4,32.45,9.99,0.0,0.0,1,0,1
5,125.97,12.65,0.0,0.0,0,1,1
2,45.99,8.75,0.0,0.0,1,2,1
3,25.05,7.45,0.0,0.0,0,3,1
4,25.55,13.34,0.0,0.0,0,4,0
2,35.2,6.86,0.0,0.0,0,5,1
6,105.07,10.62,0.0,0.0,2,6,0
4,53.32,11.77,0.0,0.0,1,0,1
3,61.1,0.95,0.0,0.0,2,1,0
3,91.65,8.14,0.0,0.0,0,2,1
2,20.4,4.7,0.0,0.0,2,3,0
2,55.03,4.53,0.0,0.0,2,4,1
3,33.1,5.49,0.0,0.0,2,5,0
4,8.51,2.57,0.0,0.0,0,6,0
3,67.53,10.45,0.0,0.0,2,0,1
5,72.84,7.18,0.0,0.0,0,1,1
0,67.55,11.24,0.0,0.0,1,2,1
7,110.93,8.85,0.0,0.0,0,3,1
0,101.38,7.85,0.0,0.0,0,4,1
6,52.4,5.41,0.0,0.0,0,5,1
3,28.4,6.89,0.0,0.0,1,6,0
3,92.41,9.22,0.0,0.0,1,0,0
1,124.31,7.13,0.0,0.0,0,1,0
4,49.51,6.19,0.0,0.0,0,2,1
5,85.78,7.98,0.0,0.0,1,3,0
4,75.63,11.52,0.0,0.0,1,4,0
2,71.77,8.49,0.0,0.0,0,5,0
4,25.06,11.22,0.0,0.0,1,6,0
4,36.19,1.48,0.0,0.0,0,0,0
2,81.5,8.36,0.0,0.0,0,1,1
5,43.72,7.62,0.0,0.0,0,2,1
2,84.1,5.23,0.0,0.0,1,3,1
8,50.36,8.53,0.0,0.0,1,4,1
2,49.99,10.44,0.0,0.0,1,5,0
1,23.09,8.27,0.0,0.0,0,6,1
5,136.57,4.27,0.0,0.0,0,0,0
5,76.34,9.39,0.0,0.0,2,1,1
2,188.11,11.48,0.0,0.0,0,2,1
4,104.86,8.46,0.0,0.0,0,3,1
5,41.8,7.82,0.0,0.0,2,4,1
2,32.34,5.97,0.0,0.0,0,5,1
2,118.3,9.14,0.0,0.0,0,6,1
2,15.33,6.91,0.0,0.0,1,0,0
4,69.22,19.15,0.0,0.0,2,1,1
2,73.35,11.39,0.0,0.0,1,2,1
3,75.17,8.78,0.0,0.0,2,3,1
1,111.66,9.43,0.0,0.0,0,4,1
2,60.64,7.58,0.0,0.0,2,5,0
3,75.96,9.4,0.0,0.0,1,6,1
6,113.01,9.79,0.0,0.0,0,0,1
3,22.14,5.63,0.0,0.0,1,1,1
3,17.44,7.26,0.0,0.0,2,2,1
3,108.01,8.96,0.0,0.0,2,3,0
2,32.58,9.25,0.0,0.0,2,4,1
2,81.12,7.22,0.0,0.0,1,5,1
6,193.55,6.79,0.0,0.0,0,6,0
6,107.61,9.75,0.0,0.0,0,0,0
3,5.86,9.66,0.0,0.0,1,1,1
3,119.57,6.67,0.0,0.0,1,2,1
4,22.57,1.76,0.0,0.0,1,3,1
4,98.74,9.76,0.0,0.0,0,4,1
5,68.58,10.63,0.0,0.0,2,5,1
